seg	tick	x	y	z	vx	vy	vz	fx	fy	fz	ux	uy	uz	avx	avy	avz	ground	boost
land_flat_drop	91	0.0000	0.0000	107.0923	0.0000	0.0000	-497.7277	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	92	0.0000	0.0000	102.8972	0.0000	0.0000	-503.1377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	93	0.0000	0.0000	98.6621	0.0000	0.0000	-508.5476	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	94	0.0000	0.0000	94.3770	0.0000	0.0000	-513.9576	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	95	0.0000	0.0000	90.0519	0.0000	0.0000	-519.3677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	96	0.0000	0.0000	85.6769	0.0000	0.0000	-524.7776	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	97	0.0000	0.0000	81.2618	0.0000	0.0000	-530.1876	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	98	0.0000	0.0000	76.7967	0.0000	0.0000	-535.5977	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	99	0.0000	0.0000	72.2916	0.0000	0.0000	-541.0076	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	100	0.0000	0.0000	67.7365	0.0000	0.0000	-546.4177	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	101	0.0000	0.0000	63.1414	0.0000	0.0000	-551.8276	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	102	0.0000	0.0000	58.4963	0.0000	0.0000	-557.2377	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	103	0.0000	0.0000	53.8113	0.0000	0.0000	-562.6476	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	104	0.0000	0.0000	49.0762	0.0000	0.0000	-568.0577	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	105	0.0000	0.0000	44.3011	0.0000	0.0000	-573.4677	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	106	0.0000	0.0000	39.4760	0.0000	0.0000	-578.8776	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	107	0.0000	0.0000	34.6109	0.0000	0.0000	-584.2877	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	108	0.0000	0.0000	29.6959	0.0000	0.0000	-589.6976	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.00000	0.00000	0	100.00
land_flat_drop	109	0.0000	0.0000	24.7408	0.0000	0.0000	-495.1039	1.00000	0.00000	0.00000	0.00000	0.00000	1.00000	0.00000	0.05035	0.00000	1	100.00
land_flat_drop	110	0.0000	0.0000	20.5464	1.3073	0.0000	-404.8882	1.00000	0.00000	-0.00042	0.00042	0.00000	1.00000	0.00000	0.08544	0.00000	1	100.00
land_flat_drop	111	0.0108	0.0000	17.1083	1.5040	0.0000	-319.1393	1.00000	0.00000	-0.00113	0.00113	0.00000	1.00000	0.00000	0.10792	0.00000	1	100.00
land_flat_drop	112	0.0225	0.0000	14.3829	1.5657	0.0000	-128.6344	1.00000	0.00000	-0.00203	0.00203	0.00000	1.00000	0.00000	-0.14471	0.00000	1	100.00
